Mean R,Mean G,Mean B,Std R,Std G,Std B,Edge Intensity
62.13017035590278,49.35325737847222,39.36625434027778,57.04886361513926,46.10230514784723,35.29733524728454,2.92685546875
61.82074869791666,49.19282009548611,39.061076388888885,56.88348870247642,45.96996233825115,35.12962303586075,2.981087239583333
61.91513237847222,49.271190321180555,39.174647352430554,56.883708450259505,45.97737994786943,35.14479576731874,2.8900553385416665
61.79833116319445,49.19259874131944,39.056193576388885,56.82620004841333,45.913268586731725,35.08384225322472,2.9589518229166667
61.81712131076389,49.21085286458333,39.07049479166667,56.825225324126045,45.91404210986397,35.084598930744725,2.9595052083333333
62.013751085069444,49.27381727430556,39.33168185763889,56.86176101960348,45.892797602196396,35.15957268486982,2.8726236979166666
61.794598524305556,49.196079644097225,39.09317925347222,56.752781743092015,45.82938939051675,35.04491788957926,2.91689453125
62.01836154513889,49.261082899305556,39.36585828993056,56.785309366967596,45.78596323162665,35.10167045301202,2.7555826822916667
61.8309765625,49.22694444444444,39.11633029513889,56.65199416419754,45.71317058550738,34.958043059632644,2.7813151041666666
61.89275390625,49.28322808159722,39.17080512152778,56.67390326035472,45.732261165513684,34.97915588521715,2.783805338541667
62.073650173611114,49.36963107638889,39.315014105902776,56.679699662697644,45.6965653820453,35.00341419119762,2.7013509114583334
62.042125651041665,49.3757421875,39.26458767361111,56.63635340733671,45.67130064223399,34.95899054380042,2.7387044270833334
62.339122178819444,49.51954861111111,39.566066623263886,56.711059964565784,45.69471146225085,35.07926616560783,2.672021484375
62.180194227430555,49.493205295138885,39.35751193576389,56.63241804212942,45.658080728138806,34.973093062829136,2.7763346354166667
62.23575737847222,49.544742838541666,39.40432942708333,56.65616128924082,45.6787939035293,34.993506973428566,2.781591796875
62.43894097222222,49.67115451388889,39.554409722222225,56.709486752145786,45.69328908616932,35.04414771604112,2.719612630208333
62.37085177951389,49.632392578125,39.460758463541666,56.64939107838217,45.65176417683884,34.990873357874236,2.786848958333333
62.57654839409722,49.689182942708335,39.70836371527778,56.722810802701964,45.652464737628364,35.084528791462645,2.787125651041667
62.285861545138886,49.55267469618055,39.424419487847224,56.612971858341005,45.58443850677717,34.957031341185655,2.764990234375
62.329280598958334,49.591959635416664,39.45595377604167,56.630744338001016,45.59776197032238,34.96431728353048,2.720166015625
62.449407552083336,49.65766927083333,39.545079210069446,56.63956661909392,45.58670862004232,34.97958527243732,2.6828125
62.36363064236111,49.59236870659722,39.46990342881944,56.59080071394256,45.53260511089613,34.929830348774864,2.902783203125
62.38277452256944,49.583012152777776,39.52761176215278,56.5306192530272,45.45358065056349,34.90460703390936,2.7846354166666667
62.35629123263889,49.560439453125,39.45037543402778,56.49976814939242,45.42751074019113,34.8525721340068,2.8598958333333333
62.417149522569446,49.61293836805555,39.49125542534722,56.52130880021119,45.44510452053696,34.865902797416624,2.859619140625
62.62697265625,49.66958984375,39.738470052083336,56.58406084509279,45.43178050471995,34.937357639850525,2.8070475260416665
62.39009114583333,49.57079210069445,39.477496744791665,56.46219937102662,45.352422587551445,34.797325876215545,2.8673665364583334
62.44878146701389,49.60810221354166,39.58343315972222,56.44004491527494,45.315824567905466,34.797090281072364,2.7522623697916666
62.41046223958333,49.55553276909722,39.48187282986111,56.428734010641335,45.29628430981745,34.76282757417116,2.853255208333333
62.50388671875,49.639507378472224,39.550053168402776,56.455573042254,45.31773482134982,34.78048839716837,2.854638671875
62.79306857638889,49.73537977430556,39.886561414930554,56.50569349063292,45.32360024475168,34.86501698326917,2.725699869791667
62.56869574652778,49.68460286458333,39.597554253472225,56.40837743034861,45.27356513927115,34.74546110457974,2.849381510416667
62.64595160590278,49.73042426215278,39.67645290798611,56.37397312706656,45.22839507022247,34.72573333046537,2.8028971354166665
62.685862630208334,49.73644314236111,39.63291775173611,56.389660277658884,45.212454492528664,34.697345824436276,2.827522786458333
62.80959418402778,49.845712890625,39.720960286458336,56.43324642495543,45.252117223728945,34.72820641284656,2.818115234375
62.92341688368055,49.92515733506944,39.841962890625,56.435522585264785,45.23220319251319,34.739230373164574,2.696647135416667
63.06139105902778,50.00531792534722,39.90078776041667,56.45641967675175,45.22250666995026,34.710852540693665,2.7688639322916666
63.0053515625,49.96470052083333,39.840657552083336,56.42759521877112,45.18376909988921,34.66645856062354,2.7923828125
63.27794487847222,50.085942925347226,40.13362087673611,56.520882760783614,45.21500365872247,34.77262475194389,2.743408203125
66.35416124131945,52.58288736979166,41.67867513020833,59.81177594951704,48.428407886792776,37.304815275486085,2.699967447916667
13.48748806423611,24.659106987847224,27.534287109375,20.65367135216146,34.381581340679396,32.56868594202677,1.587109375
13.739911024305556,24.944487847222224,27.789932725694445,20.678277861923075,34.504587242892086,32.81902086984377,1.6164388020833333
14.92455295138889,26.056136067708334,28.5291015625,24.657619575920254,36.601237236755075,34.33681856036008,1.8828938802083333
16.447462022569443,27.39853732638889,29.4420703125,28.954352172325095,39.00526296122085,36.26497199275428,2.192236328125
17.74853515625,28.358715277777776,29.685360243055555,31.194929444883293,39.44592825726189,35.48301186711134,2.3078938802083333
18.109166666666667,28.409762369791668,29.59073025173611,32.16731080303287,39.33745519796912,35.0147365029858,2.32919921875
19.72955837673611,29.868682725694445,30.830157335069444,37.04235666789588,42.82166940673811,37.98063340029426,2.15654296875
20.63770290798611,30.667649739583332,31.49522026909722,39.22461214678862,44.319677920871456,39.37730357213913,2.351611328125
22.23255642361111,31.803125,32.342983940972225,42.252061396307035,46.09149343576604,40.64190194370837,2.6078287760416665
22.866739366319443,31.991078559027777,32.1899609375,43.29773320887996,46.055156920886986,40.06797647277864,2.778271484375
23.119720052083334,32.28870659722222,32.35211480034722,43.584808183052985,46.2357222386937,40.09939225586855,2.6714680989583335
23.349576822916667,32.32240234375,32.25858832465278,44.13202209480813,46.010304032221505,39.7745806128768,2.4575846354166666
23.617147352430557,32.38248372395833,32.25520399305555,44.84331134151528,45.80468942349642,39.53135061239653,2.387581380208333
23.431810980902778,31.98019097222222,32.02601671006944,44.43848665192216,45.18981696874328,39.0588320666728,2.2293131510416666
23.368859592013887,32.06616861979167,32.31685546875,43.98825559521674,45.43252465831564,39.920132337985045,2.2323567708333334
23.514547526041667,32.16687282986111,32.63033528645833,44.09645828665221,45.91640216838315,40.858452235197866,2.296826171875
21.803223741319446,30.921318359375,31.844749348958334,40.43046314415924,43.60142621508951,39.57501930076163,2.061083984375
19.222950303819445,29.52432400173611,31.234128689236112,35.53105402166491,42.067649263056786,38.55285606665207,2.114208984375
16.095842013888888,27.66585177951389,30.146611328125,29.594971604294336,39.18726009637909,36.541268902857176,1.9443196614583333
27.476335720486112,30.047998046875,30.567862413194444,45.28129219770116,49.6754932839106,45.68734730909805,1.936572265625
27.8758984375,30.376515842013887,30.84541015625,45.91359357919419,50.121356102891745,46.04424893290853,1.5818522135416666
28.563567708333334,30.801305338541667,31.089593098958332,46.49378047874239,50.40082553516275,46.163945319135934,1.1402506510416666
28.803731553819443,30.49165256076389,30.723922526041665,46.432511879601215,49.798387226934246,45.73655053548352,0.845849609375
27.68115993923611,28.56759223090278,28.722286241319445,44.502075190674475,46.975388168802525,43.18097588341253,0.8436360677083333
31.362899305555555,23.171209852430554,21.845591362847223,45.55513737773604,38.9390173585611,33.170391629262,1.0320638020833333
26.38699001736111,16.059303385416666,16.36699001736111,37.89222687078042,25.678233680188256,22.227364797636852,1.0652669270833333
11.562991536458334,12.90842990451389,15.245973307291667,18.755286729942775,22.262390903270223,21.678780506840663,1.531494140625
13.936234809027777,13.546201171875,15.477348090277777,23.53533120810237,24.55024186994314,23.461263025791148,1.287451171875
13.762110460069444,11.799354383680555,13.929968532986111,19.91576843608814,17.702797070085722,17.225957829903994,1.0456217447916667
13.644556206597223,10.614397786458333,13.173446180555555,18.69451813915061,12.477911436698287,12.833037696723633,1.1369303385416667
13.850595703125,10.700451388888888,13.186546223958333,18.89753057010018,12.639682375039683,12.937930824542716,1.1535319010416667
14.119178602430555,10.881921657986112,13.432726779513889,18.626913848217818,12.42503875664291,12.78730870085277,1.1814778645833333
13.997730034722222,11.112371961805556,13.577524956597221,18.22831269578161,12.415536185583273,12.773616347910608,1.18037109375
15.202518446180555,13.937964409722222,15.82166232638889,23.551204621151896,22.508687494042892,20.756559558140346,1.4686848958333334
17.237088758680557,17.241892361111113,18.986196831597223,31.578419989361393,32.651815412104355,30.49420641346095,2.0101725260416665
22.33140190972222,24.4940625,26.560341796875,44.49102504910854,48.030997156664235,45.03271330155084,2.782698567708333
24.025598958333333,26.749838324652778,28.454920789930554,47.02566672840282,50.65131687423211,47.500582977680885,2.808154296875
23.525951605902776,26.93523654513889,28.506524522569446,46.3889020757226,51.429863102098444,48.14915862746498,3.0217610677083333
20.55204861111111,23.666737196180556,26.11900607638889,39.53953593069639,43.6784926076876,41.31474091320816,2.850211588541667
18.438588324652777,21.94114800347222,24.288106553819443,36.093478478751905,41.74399080376262,39.43919647180157,3.180029296875
19.879442274305557,23.372481553819444,25.4677734375,39.59444407269111,44.13113360196741,41.80091187503074,2.7802083333333334
18.847143012152777,22.717119140625,24.82469509548611,37.574236062361216,44.240344392392004,41.90385718671037,3.29873046875
20.81009006076389,24.161573350694443,26.192407769097223,41.644477487448974,45.57848926333461,43.08868371560551,2.6382649739583335
21.489205729166667,24.966483289930554,26.85667426215278,43.463175772498985,47.95113678296728,45.283025510060845,2.512923177083333
20.79412760416667,24.706354166666667,26.901259765625,39.7843293767924,45.537263772801964,43.27123675449874,2.724869791666667
21.220977647569445,24.947569444444444,27.184496527777778,40.742581739931666,46.00995090427178,43.76078557117442,2.56328125
18.487060546875,21.742890625,24.252264539930554,35.33332276411164,40.28150619249013,38.39697675872473,1.9293782552083334
17.79912868923611,19.46050347222222,22.089925130208332,31.008848198002458,35.7630932268536,34.0987859805487,1.3566243489583334
13.674478081597222,12.971758897569444,15.357546657986111,14.59900378677082,12.209790067439956,12.598640662446817,0.39013671875
11.173861762152777,9.73968532986111,11.467009548611111,8.831960938764336,6.438226845831817,7.308814135082464,0.0
12.489653862847222,13.465503472222222,15.678434244791667,21.876151243169094,23.73514615196766,23.86889350217444,0.676513671875
20.827313368055556,24.977251519097223,26.482401258680557,30.52111140505804,34.13256882895918,30.625852605804567,2.9423502604166667
21.54747829861111,25.658516710069446,27.003855251736113,31.99120814510119,35.38085546178623,31.419726021525022,3.0560709635416665
22.369131944444444,26.219125434027777,27.410221354166666,33.51882429796736,36.4121540052445,32.137482809596904,3.2533528645833334
22.957922092013888,26.650869140625,27.64219184027778,34.95144665559135,37.44562769738121,32.781550096191644,3.425732421875
23.950856119791666,27.220888671875,28.019996744791666,36.80110927856348,38.541939138740815,33.52113421889375,3.5530110677083333
25.011904296875,27.92224175347222,28.404361979166666,38.63690528026156,39.66105204293727,34.19249865807491,3.7970540364583334
26.509700520833334,28.899686414930557,29.12422634548611,40.66346876933297,41.23462351666617,35.123886719679675,4.221223958333334
26.379327256944446,28.435550130208334,28.501602647569445,40.64746355096712,40.550132159631346,34.39357808630468,4.2798828125
26.452315538194444,28.52615668402778,28.499527994791666,40.778237203207794,40.66686917551309,34.387067291449206,4.35458984375
26.584097222222223,28.623342013888887,28.54357855902778,40.91260691043823,40.70586963523237,34.38056431917201,4.316959635416667
26.677274305555557,28.714052734375,28.5837890625,40.97541453049146,40.738237981901875,34.36020072533539,4.413802083333334
26.771379123263888,28.77081271701389,28.556405164930556,41.158001144734385,40.870161887161366,34.40106574709771,4.576220703125
26.86323459201389,28.837671440972223,28.613030598958332,41.220180308049976,40.85952661313663,34.3619547487538,4.398583984375
26.958328993055556,28.91884223090278,28.667652994791666,41.326049368389164,40.920401126014816,34.3868759803781,4.483251953125
27.137340494791665,28.877587890625,28.557415364583335,41.39428555392198,40.941505093020076,34.277894218148276,4.644287109375
27.344262152777777,28.905249565972223,28.596477864583335,41.40444025477406,40.79800297400189,34.1513133975961,4.356803385416667
27.582987196180557,28.89680881076389,28.547279730902776,41.55645540142424,40.75465000161314,34.01623983263533,4.409651692708334
27.721966145833335,28.885948350694445,28.47157660590278,41.60933743147191,40.68944562517501,33.85521404560637,4.640966796875
27.90693359375,28.85489040798611,28.418932291666668,41.560171766782226,40.44715571795281,33.622887997620616,4.515348307291666
28.07091796875,28.75378363715278,28.311080729166665,41.47440437755753,40.133558889730885,33.345659108462606,4.51728515625
28.291061197916665,28.61411566840278,28.122694227430557,41.66559992316871,40.044724028258145,33.19992854474056,4.738362630208333
28.51770724826389,28.555687934027777,28.085576171875,41.68517668316053,39.84514085235163,33.02877253834534,4.619384765625
28.770284288194443,28.601468098958332,28.1262109375,41.873871924725975,39.90751435585035,33.038718993637886,4.637923177083334
29.013785807291665,28.665610894097224,28.094113498263887,42.122053503110955,40.03189553144549,33.04257065926633,4.798958333333333
29.402713758680555,28.79290798611111,28.230077039930556,42.4254851697777,40.20297418487959,33.16478532685383,4.577604166666666
29.81593967013889,28.821484375,28.21434027777778,42.72936110705257,40.31960303768666,33.17528972250889,4.791764322916666
30.14239040798611,28.953524305555554,28.253259548611112,43.13679040128659,40.62400147495868,33.31576483978661,4.867578125
30.620645616319443,29.095698784722224,28.463999565972223,43.601602883927164,40.912320338368225,33.54212081704304,4.674169921875
33.20517686631945,31.603231336805557,30.230147569444444,46.591394533796596,43.960369482633304,36.78949698659686,7.284765625
36.474990234375,34.385380859375,32.31941297743055,50.412850552185965,47.538706433990555,39.995332017814896,7.975667317708333
38.274248046875,35.47853841145833,32.962470703125,52.241196922134215,49.00647182940579,40.90627476141325,7.923095703125
35.107791883680555,32.58197699652778,30.924100477430557,48.529333005380664,45.580028095712386,38.07149683730526,7.12041015625
31.696083984375,29.05735785590278,28.15865993923611,44.380188119264005,40.97584057255511,33.33441511237934,4.803938802083334
44.48024848090278,40.61284396701389,36.580105251736114,59.07841671263315,54.981010596768826,45.15665121686979,9.726302083333334
51.44068033854167,46.93108832465278,41.66412543402778,66.18342705528235,62.20558418046789,50.74240100217244,10.263916015625
45.02458767361111,40.07514865451389,35.98359375,58.96978404753938,54.77859053023434,44.521969963008736,9.248453776041666
33.06224934895833,29.57213650173611,28.567301432291668,45.19135251159105,41.20117115097088,33.75598830661207,5.506184895833333
50.26405490451389,44.87938693576389,39.71522677951389,64.79502324543085,60.34504215295774,48.839518205543264,9.695589192708333
43.98345052083334,39.33934895833333,35.377123480902775,58.038362978483825,53.88838283440062,44.11648523925201,9.444075520833334
32.27111762152778,28.925443793402778,27.949547526041666,44.87534881695711,40.483231591881406,33.06554397982155,5.111897786458333
36.68637152777778,32.63318359375,30.80361111111111,49.803639347081635,45.71234664531507,38.14751693312667,6.9361328125
42.8570703125,38.115870225694444,34.58981553819444,56.71080791413351,52.53370264804794,43.28002010897669,8.974251302083333
47.446031901041664,42.086268446180554,37.584270833333335,61.60991081706351,57.210056820114566,46.46612980151307,9.641357421875
48.7571484375,43.29494357638889,38.62200629340278,63.089213100092735,58.62270277683706,47.54992386818536,9.294661458333334
48.32106228298611,42.76257269965278,38.16924370659722,62.58670518383398,58.091597339306546,47.11992721091198,9.301302083333333
47.56656467013889,41.88702907986111,37.2856640625,61.70953630697725,57.1833697294324,46.36296875460796,9.502180989583334
44.86055989583333,39.1789453125,35.581471354166666,58.34145736631065,53.71269234797981,43.98607254243823,8.344222005208334
41.404796006944444,36.29542426215278,33.025432942708335,55.11611981267549,50.723238209273354,41.714146579289924,8.075830078125
38.115517578125,33.32294704861111,30.994578993055555,51.56071614006034,47.119571046602786,39.01096087326301,6.936686197916667
34.16276475694445,29.84774631076389,28.545966796875,47.15059503117308,42.4042058584604,34.65741191800608,5.969921875
32.31330729166667,27.926923828125,26.87905056423611,45.40695691803567,40.25418089290925,32.26765153927983,4.606380208333333
32.42478732638889,27.802548828125,26.91648980034722,45.442115010019926,40.157460809374406,32.174638709521496,4.28486328125
32.411983506944445,27.840694444444445,26.803479817708332,45.612402423227685,40.38895328038942,32.24673800933664,4.375618489583333
32.531222873263886,27.803731553819443,26.815113932291666,45.69327024036912,40.37405883071983,32.20621708489197,4.164225260416667
32.625285373263885,27.826011284722224,26.80856228298611,45.84342980864982,40.451617744069566,32.26335795165836,4.19521484375
32.71228081597222,27.88001193576389,26.784486762152778,46.03716851842677,40.661322285490044,32.39317513889928,4.304231770833334
32.88713650173611,27.933990885416666,26.846578776041667,46.1937862853259,40.723966398642055,32.41745303368435,4.174186197916667
33.02143337673611,27.971075303819443,26.873177083333335,46.40931819284613,40.903852796115665,32.56063852470554,4.216520182291666
33.120655381944445,28.03986111111111,26.868472222222223,46.60406608090742,41.10370815210469,32.63720096220213,4.326920572916666
33.37005750868055,28.09086697048611,27.003110894097222,46.70979404510773,41.116054143761474,32.636815590017235,4.209049479166667
33.360921223958336,28.11419704861111,26.86774197048611,46.842675331032325,41.255560960282935,32.66995815095929,4.345735677083334
33.56564453125,28.166731770833334,26.93992947048611,47.030394356285235,41.350641904907455,32.7534292931306,4.184700520833333
33.776923828125,28.26385525173611,27.006572265625,47.31295699907914,41.5773831639879,32.93433543451545,4.30478515625
33.86658962673611,28.301138237847223,26.96804904513889,47.42906387794243,41.67230144720602,32.92460233944393,4.413525390625
34.04584418402778,28.3714453125,27.043313802083333,47.622121808441804,41.81433454580056,33.019565350936254,4.308382161458334
34.228893229166665,28.459625651041666,27.114363064236112,47.83862434705217,42.044889047165036,33.1816960665881,4.336051432291667
34.356142578125,28.575192057291666,27.13566623263889,47.981695361637335,42.212748352925885,33.253921057319076,4.468310546875
34.63969618055555,28.707548828125,27.266869574652777,48.27529776054017,42.44079010572816,33.46346381683295,4.283756510416667
34.858296440972225,28.80226019965278,27.337395833333332,48.546986367604205,42.687595390551394,33.63691556206106,4.291780598958334
35.113887803819445,28.969698350694443,27.39955837673611,48.7336907307952,42.84498366955763,33.70080642581012,4.466373697916667
48.766788194444445,41.15586263020833,36.09473307291667,62.92395608507174,57.39002462698037,45.82468918518743,8.729378255208333
55.917476128472224,48.02712782118056,41.613260633680554,70.07948553055783,64.96320647320468,51.73564594523791,9.581591796875
48.69708984375,40.842564019097225,35.81616102430556,62.66610617113357,57.09036806682665,45.39794351846964,8.705859375
36.94163628472222,30.371869574652777,28.369710286458332,50.392028982459266,44.33989311724178,35.05001735895567,5.487923177083333
54.09603949652778,45.96787217881945,39.80697048611111,68.3316856346023,62.99097448427874,49.935120980145946,9.213313802083333
48.369525824652776,40.30966254340278,35.15113932291667,62.303575585693316,56.57857030745045,45.07539300423452,8.79716796875
37.15054253472222,30.03127712673611,27.948682725694443,50.567491982360735,44.17242866602268,34.75420608351141,5.156168619791667
51.26209852430556,42.95176432291667,37.17109375,65.35659705633647,59.89977050205373,47.33732095535424,9.257584635416666
58.836412760416664,50.42748263888889,43.508624131944444,72.79768388617273,67.6572664917422,54.29358611596153,10.125846354166667
56.95513454861111,48.37242730034722,41.73499891493056,71.00485110990616,65.72358764601528,52.25036718940991,9.82978515625
51.72662217881945,43.195629340277776,37.44930447048611,65.83259667011708,60.19487938659967,47.644804789799366,9.262565104166667
44.50924913194444,36.06303276909722,32.45263888888889,58.00908995433675,51.87558217316343,41.69503951670373,7.124007161458334
38.498514539930554,30.75090060763889,28.278304036458334,51.74140564056444,45.23410179411991,35.301179419818965,5.683268229166667
38.797520616319446,30.82009440104167,28.456149088541668,52.01735774788188,45.3770631809236,35.47754182897064,5.494287109375
38.769313151041665,30.855618489583332,28.314290364583332,52.08079290426511,45.50248622335289,35.4570237558582,5.612158203125
28.35687282986111,24.095740017361113,20.979498697916668,38.37987296969941,35.12893374688184,29.132964208512917,0.9994140625
28.438323567708334,24.19035373263889,21.12713650173611,38.74294643821785,35.455570272892444,29.457828196904572,1.026806640625
28.699678819444443,24.383001302083333,21.324573567708335,39.283754371682406,35.9235433721455,29.91944088735311,0.9850260416666666
28.928553602430554,24.548091362847224,21.461419270833332,39.77967951266807,36.35154041565131,30.348904260722954,0.94296875
29.032098524305557,24.667176649305556,21.54030924479167,40.257678842832235,36.81633559008336,30.790511236376588,0.9781087239583334
29.224951171875,24.824807942708333,21.72105034722222,40.76773284969504,37.25926401571241,31.265926941702876,0.9792154947916667
29.468447265625,24.975365668402777,21.910493706597222,41.41399514143516,37.82363604019059,31.87579631550152,0.91142578125
29.813799913194444,25.318254123263888,22.223143446180554,42.47681845425919,38.8863082554886,32.99575713480697,0.9266438802083333
30.427904730902778,25.766981336805557,22.467992621527777,43.51497078078329,39.77035010994803,33.74317729140482,0.8912272135416667
30.759578993055555,26.09707248263889,22.834134114583332,44.466238502648245,40.761006492207976,34.81556479328207,0.8995279947916667
31.03978081597222,26.36720160590278,23.13206814236111,45.246934000054985,41.586391827662005,35.714917795549326,0.895654296875
31.158538411458334,26.545838758680556,23.297374131944444,45.926650872126814,42.39821680897799,36.58405875045739,0.9177897135416667
31.171009114583335,26.610995008680554,23.450628255208333,46.318623505987404,42.95619624671665,37.23143855483162,0.903125
31.26537326388889,26.693672960069446,23.594296875,46.90977513527919,43.60812473942648,37.97068841103018,0.8984212239583333
31.24006618923611,26.749697265625,23.652543402777777,47.39212082023393,44.17576519654091,38.56969435342691,0.889013671875
31.329602864583332,26.784848090277777,23.820111762152777,47.73214959092507,44.57853983689437,39.0714740001252,0.80517578125
31.233798828125,26.67337131076389,23.675713975694446,47.70731879611983,44.560253626255765,39.06924618460909,0.8455729166666667
31.028095703125,26.499046223958334,23.474065755208333,47.43430848490846,44.29456970482953,38.85077392673421,0.8154134114583333
30.9091015625,26.286984592013887,23.43931206597222,47.137995500894654,43.932060744338806,38.61462486104247,0.7930013020833333
30.399127604166665,25.919870876736113,22.95912109375,46.375362950013304,43.2205896071112,38.044983225258754,0.7376627604166667
29.510392795138888,25.047495659722223,22.2162890625,44.39923839758269,41.07214975460989,36.08471578053592,0.742919921875
28.533346354166667,24.08165256076389,21.368939887152777,42.155238374482224,38.65205001898767,33.8235985697897,0.806005859375
27.451373697916665,23.056867404513888,20.468057725694443,39.67474528267439,36.015624723223105,31.385363385051836,0.7990885416666667
26.493650173611112,22.043542751736112,19.790338541666667,37.04051567228863,33.20356987730217,28.873009648551932,0.7891276041666667
25.485536024305556,21.143312717013888,18.839768880208332,34.156239726181674,30.22073263278388,26.07315687372158,0.7418131510416667
24.69048285590278,20.254039713541665,18.276044921875,31.261831595649095,26.977103654744425,23.176618402203122,0.7160807291666667
23.773129340277777,19.426553819444443,17.37070746527778,28.38951849152152,23.725671946306996,20.182445349383183,0.6662760416666667
22.95806206597222,18.50954752604167,16.74015407986111,24.716169470841983,19.251415892853522,16.069175130826235,0.49832356770833336
22.271578776041668,17.91833550347222,16.054276258680556,22.116040204726755,16.09283242284481,12.828951584146706,0.344482421875
22.66114040798611,17.940812717013888,16.30400390625,22.24039473339528,15.890460077525352,12.771051232953393,0.35859375
23.080478515625,18.077188585069443,16.33907009548611,22.387997175366706,15.952488187756604,12.706862790772238,0.3583170572916667
23.411357421875,18.223809678819446,16.447186414930556,22.61841036731633,15.991771068602807,12.773584677008419,0.37547200520833335
23.671600477430555,18.41075412326389,16.30730685763889,22.77405421667055,16.11133914820397,12.693908240524676,0.40646158854166664
24.203440755208334,18.59746527777778,16.50600802951389,23.209522936883804,16.240578174019696,12.838147633148767,0.427490234375
24.505224609375,18.8061328125,16.424095052083334,23.802175529712734,16.611979946758233,12.910970776441696,0.431640625
25.062422960069444,19.0987890625,16.82148003472222,25.09592356599038,17.607467634506534,13.707235549316353,0.5035807291666666
25.226387803819446,19.387945963541668,16.90622829861111,26.567029631555048,19.259836735486022,15.007815319770959,0.606787109375
25.916932508680556,19.859903428819443,17.49396484375,28.431339300820724,21.253501261626436,17.074868915261877,0.5713704427083334
26.222776692708333,20.24669704861111,17.661292317708334,29.909042024224714,23.000742410193006,18.696610399590043,0.5733072916666667
26.802907986111112,20.569334852430554,18.114240451388888,31.072558457815738,23.866537994014223,19.568614157873533,0.5398274739583333
26.937990451388888,20.750409071180556,18.065938585069443,31.53970557325886,24.10150152145434,19.55448717617207,0.556982421875
27.37670138888889,20.897912326388887,18.349283854166668,31.915312323938974,24.002454057033603,19.547970274321035,0.5127115885416667
27.502794053819443,21.020638020833335,18.264788411458333,32.39420810515343,24.265848233168967,19.583977298575878,0.5268229166666667
28.07701171875,21.306055772569444,18.652626953125,33.348690996177936,24.800862190888843,19.953650485187627,0.5417643229166667
28.380826822916667,21.533827039930557,18.577041015625,33.9807935246566,25.10858859397203,19.92212540715087,0.590185546875
28.641650390625,21.609823133680557,18.69139105902778,34.489476276036584,25.212292140655524,19.912104529454272,0.464013671875
29.192631293402776,21.831263020833333,18.903583984375,34.987649410608846,25.467535248054087,20.09322251133332,0.47259114583333334
28.897842881944445,21.68500434027778,18.772585720486113,34.931491298429016,25.417791658044923,20.05750090181008,0.44796549479166664
28.861611328125,21.629412977430555,18.951732855902776,35.21622802041386,25.575873201989477,20.24995541661874,0.42389322916666666
28.770200737847222,21.65994574652778,18.803430989583333,35.49058483317757,25.792642916999824,20.251201844936602,0.4579264322916667
28.972891710069444,21.731937934027776,19.05159396701389,35.932711935977466,26.022116043182297,20.507820846821186,0.5080078125
28.96829644097222,21.796331380208333,18.915354817708334,36.450613880619464,26.41315890473553,20.576459344569614,0.62587890625
29.176293402777777,21.877159288194445,19.157588975694445,37.108976142261106,26.80463784944416,20.960177776713145,0.708056640625
28.911979166666665,21.79403537326389,18.976389973958334,37.23033168499057,27.026099208449494,20.980602174564645,0.7409830729166667
29.10509548611111,21.89507269965278,19.192442491319444,37.69255866640207,27.348761930114208,21.31079432637426,0.82509765625
28.945845269097223,21.86890407986111,19.054019097222223,37.81593361617619,27.57967426102366,21.35156454442129,0.9224934895833333
29.08085177951389,21.906302083333333,19.204058159722223,38.12552997259211,27.840697881793577,21.598787220512047,0.9443522135416667
28.905555555555555,21.856409505208333,19.037176649305554,38.045397737714744,27.963517147875304,21.607964153533935,0.9858561197916667
28.946610243055556,21.848743489583335,19.156673177083334,38.063900993109435,28.00998704175567,21.76913375457421,1.1369303385416667
28.588827039930557,21.69953125,18.854076605902776,37.72902083240545,27.922498391895715,21.59023384461668,1.166259765625
28.67112847222222,21.749955512152777,19.016271701388888,38.08282319520252,28.240266892350796,21.702276475975083,1.1219889322916667
28.36399956597222,21.610838758680554,18.758665364583333,37.81699023473701,28.01828771615336,21.342934286700363,1.3095865885416667
28.290659722222223,21.486439887152777,18.730319010416668,37.53343524498858,27.501885007586175,20.840575825240848,1.2916015625
28.245832248263888,21.450135633680556,18.686281467013888,37.482217101636515,27.234400807202423,20.49553108463771,1.3217610677083333
28.211539713541665,21.39279296875,18.545733506944444,37.49533903739632,26.93348392132777,19.974097876161814,1.31484375
27.998411458333333,21.227496744791665,18.342174479166665,37.29881183969299,26.51232327387452,19.324046574117222,1.3527506510416667
27.87291775173611,21.06121853298611,18.291758897569444,37.176090821871554,26.094263948626722,18.896628101651963,1.3367024739583333
27.517900390625,20.81327907986111,17.946276041666668,36.69548806135077,25.461671960667143,18.045751198087316,1.4263509114583333
27.306184895833333,20.661344401041667,17.90627604166667,36.338463429353325,25.152126881222788,17.742767639066322,1.34306640625
27.340895182291668,20.63624457465278,17.930655381944444,36.33869713725721,25.173120997496806,17.727007626692597,1.393701171875
27.43205295138889,20.635284288194445,17.93990668402778,36.27695213232483,24.99419822047492,17.52788886098805,1.3809733072916666
27.45625,20.654252387152777,17.92816080729167,36.229865187615644,24.93161605679066,17.47706100567886,1.268359375
27.453129340277776,20.685592447916665,17.92865451388889,36.275880030522245,25.02829240871232,17.573170409497056,1.2752766927083334
27.458179253472224,20.683610026041666,17.86879448784722,36.25494084720824,25.0074711151459,17.497889870296625,1.3416829427083334
27.577600911458333,20.742794053819445,17.951604817708333,36.33054572590681,25.069217863482383,17.603893135401556,1.267529296875
